doc_id,summary,search_summary,issue_main,issue_sub,keywords,tone,people,organizations,locations,document_category,policy_status,speech_intent,confidence,date,source_type,source,title,document_type,model,tagged_at
MEETING_00030,臺北市政府第2373次市政會議涵蓋獎勵研究、穆斯林友善認證、高地自來水接管計畫及推動公用不動產再生能源設備，強調開放資料與公共托育推動，並報告114年全國運動會成績。,第2373次市政會議聚焦獎勵研究、水資源及再生能源。,市政管理,"[""開放資料"", ""穆斯林友善"", ""自來水接管"", ""水資源管理"", ""再生能源"", ""公共托育""]","[""開放資料"", ""穆斯林友善"", ""自來水接管"", ""再生能源"", ""體育成績""]",正向,"[""蔣萬安"", ""何承遠"", ""李四川"", ""林奕華"", ""張溫德"", ""李泰興"", ""王玉芬"", ""俞振華"", ""王誌慶"", ""黃幼中"", ""顏邦峻"", ""宋自強"", ""謝慧娟"", ""陳世浩"", ""劉秀玲"", ""趙光中"", ""林瑋翔"", ""黃世安"", ""李政軒"", ""陳永德"", ""胡曉嵐"", ""湯志民"", ""陳俊安"", ""黃一平"", ""謝銘鴻"", ""姚淑文"", ""王秋冬"", ""李西河"", ""黃建華"", ""徐世勲"", ""簡瑟芳"", ""蔡詩萍"", ""莫懷祖"", ""鄭德發"", ""林裕益"", ""余祥"", ""王瑞雲"", ""李治安"", ""游竹萍"", ""趙式隆"", ""連堂凱"", ""周羿希"", ""蘇文樹"", ""王崇斌"", ""高伯陽"", ""何雅娟"", ""殷瑋"", ""游立偉"", ""巴干．巴萬"", ""吳文德"", ""范煥英"", ""黃清信"", ""高瑾螢"", ""林副市長""]","[""臺北市政府"", ""秘書處"", ""中國回教協會"", ""觀傳局"", ""產業局"", ""北水處"", ""民政局"", ""水利處"", ""翡管局"", ""衛工處"", ""研考會"", ""青山宮""]","[""臺北市"", ""市政大樓"", ""溪山里"", ""平等里"", ""東山社區"", ""西門町"", ""延吉街"", ""北投"", ""新北市""]",政策說明,推動中,說明,0.95,2025-11-21,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2373次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:47:45
MEETING_00031,臺北市第2372次市政會議表揚多項市政獲獎成果，討論街友服務政策與颱風防災應變，並推動AI治理及國際智慧城市交流合作。,市政會議表揚獲獎，討論街友政策與AI治理,市政管理,"[""災害應變"", ""社會救助"", ""智慧城市"", ""AI治理"", ""數位轉型"", ""跨局處""]","[""街友服務"", ""永續城市"", ""AI治理"", ""防災"", ""智慧城市""]",正向,"[""蔣萬安"", ""何承遠"", ""李四川"", ""林奕華"", ""張溫德"", ""俞振華"", ""莫懷祖"", ""莫局長"", ""俞副秘書長"", ""林副市長""]","[""臺北市政府"", ""社會局"", ""資訊局"", ""北水處"", ""公園處"", ""重建處"", ""消防局"", ""文化局"", ""人事處"", ""研考會""]","[""臺北市"", ""萬華"", ""臺北車站""]",政策說明,持續辦理,宣傳,0.95,2025-11-14,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2372次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:47:54
MEETING_00032,本次市政會議涵蓋慈濟志工管理、行人友善區成果推展、預算案件通過、工程人才流失問題及非洲豬瘟廚餘處理指示，強調整合民間力量與跨局處合作。,市政會議討論慈濟志工、行人友善與預算等議題,市政管理,"[""志工管理"", ""災害應變"", ""行人道"", ""交通安全"", ""預算"", ""工程人才流失""]","[""慈濟志工"", ""行人友善區"", ""預算追加"", ""非洲豬瘟"", ""工程人才流失""]",正向,"[""蔣萬安"", ""呂芳川"", ""張溫德"", ""林奕華"", ""何承遠"", ""蔡詩萍"", ""林副市長"", ""王副秘"", ""蔡局長""]","[""臺北市政府"", ""財團法人中華民國佛教慈濟慈善事業基金會"", ""交通局"", ""工務局"", ""環保局"", ""文化局"", ""警察局"", ""民政局"", ""研考會"", ""人事處"", ""主計處"", ""秘書處""]","[""臺北市"", ""師大商圈"", ""北投區"", ""環南市場"", ""圓山"", ""兩廳院""]",政策說明,推動中,說明,0.95,2025-11-07,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2371次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:48:03
MEETING_00033,臺北市政府第2370次市政會議報告馬拉松賽事推廣、公共安全電動公車事件、國際扶輪年會行銷及豬瘟疫情因應，強調跨局處合作與提升市政行政效率。,臺北市政會議重點含馬拉松、電動公車安全及豬瘟防疫。,市政管理,"[""公共安全"", ""交通"", ""產業經濟"", ""文化觀光"", ""國際交流"", ""社會福利""]","[""臺北馬拉松"", ""電動公車自燃"", ""公共安全"", ""國際扶輪年會"", ""豬瘟疫情""]",正向,"[""蔣萬安"", ""張副市長"", ""俞振華"", ""李四川"", ""李壙吉""]","[""臺北市政府"", ""體育局"", ""交通局"", ""消防局"", ""衛生局"", ""市場處"", ""產業局"", ""觀傳局"", ""社會局"", ""研考會"", ""新光人壽"", ""輝達"", ""國際扶輪社""]","[""臺北市"", ""大巨蛋"", ""高雄市"", ""新北市"", ""臺中""]",政策說明,推動中,說明,0.95,2025-10-31,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2370次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:48:11
MEETING_00034,臺北市政府第2369次市政會議涵蓋全民國防教育獎勵、永續行動獎表彰、校舍改建與公共托育政策推動、法令修正及防災災情報告等市政重點。,第2369次市政會議涵蓋國防及永續獎勵、校舍改建與托育政策。,教育,"[""校園"", ""教育政策"", ""公共建設"", ""防災"", ""托育"", ""永續""]","[""校舍改建"", ""全民國防教育"", ""永續行動獎"", ""公共托育"", ""防災強降雨""]",正向,"[""蔣萬安"", ""林副市長"", ""李四川"", ""李壙吉""]","[""臺北市政府"", ""教育局"", ""社會局"", ""工務局"", ""捷運公司"", ""北市聯醫"", ""財政局"", ""研考會"", ""消防局"", ""水利處"", ""停管處"", ""警察局""]","[""臺北市"", ""市政大樓"", ""文山區"", ""天母""]",政策宣布,推動中,宣布,0.95,2025-10-28,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2369次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:48:16
MEETING_00035,臺北市政府第2368次市政會議報告青年局運作成效與未來住宅政策，加強跨局合作推動青年居住、就業及公民素養，並強調文化活動、人口流動與人力現況。,臺北市市政會議聚焦青年政策與跨局合作。,青年,"[""青年政策"", ""青年住宅"", ""就業協助"", ""跨局合作"", ""公民素養"", ""人口流動""]","[""青年局"", ""社宅"", ""就業"", ""文化活動"", ""人口策略""]",正向,"[""蔣萬安"", ""李四川"", ""林奕華"", ""張溫德"", ""李泰興"", ""王玉芬"", ""俞振華"", ""王誌慶"", ""黃幼中"", ""顏邦峻"", ""宋自強"", ""林哲宏"", ""謝慧娟"", ""陳世浩"", ""劉秀玲"", ""趙光中"", ""林瑋翔"", ""黃世安"", ""李政軒"", ""陳永德"", ""胡曉嵐"", ""湯志民"", ""陳俊安"", ""黃一平"", ""謝銘鴻"", ""姚淑文"", ""王秋冬"", ""李西河"", ""黃建華"", ""徐世勲"", ""簡瑟芳"", ""蔡詩萍"", ""莫懷祖"", ""鄭德發"", ""林裕益"", ""余祥"", ""王瑞雲"", ""李治安"", ""游竹萍"", ""趙式隆"", ""連堂凱"", ""周羿希"", ""蘇文樹"", ""王崇斌"", ""高伯陽"", ""何雅娟"", ""殷瑋"", ""游立偉"", ""巴干．巴萬"", ""吳文德"", ""范煥英"", ""黃清信"", ""俞副秘書長"", ""林副市長"", ""蔡局長"", ""王處長""]","[""臺北市政府"", ""青年局"", ""都發局"", ""勞動局"", ""產業局"", ""教育局"", ""文化局"", ""資訊局"", ""環保局"", ""警察局"", ""衛生局"", ""公務人員訓練處"", ""水利處"", ""研考會"", ""民政局"", ""社會局"", ""警政署"", ""消防署"", ""捷運公司"", ""北水處"", ""北市聯醫院"", ""人事處"", ""文化局蔡局長"", ""行政機關"", ""北投區"", ""有河書店"", ""藝大書店"", ""國立臺北藝術大學""]","[""臺北市"", ""北投區"", ""大臺北都會圈"", ""花博園區"", ""東大門"", ""首爾"", ""北流中心""]",政策說明,持續辦理,說明,0.95,2025-10-17,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2368次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:48:34
MEETING_00036,臺北市政府第2367次市政會議討論公館圓環交通改革、安全改善、AI運用提升市政效率及市立關渡醫院委託經營等多項議題。,公館圓環交通改革及AI推動討論。,市政管理,"[""交通安全"", ""智慧交通"", ""AI治理"", ""公車"", ""食安"", ""行政效率""]","[""公館圓環"", ""AI專員"", ""交通事故"", ""智慧客服"", ""電動公車""]",正向,"[""蔣萬安"", ""羅孝賢"", ""俞振華"", ""張溫德"", ""張副市長""]","[""臺北市政府"", ""交通局"", ""警察局"", ""主計處"", ""資訊局"", ""公運處"", ""稅捐稽徵處"", ""捷運局"", ""衛生局"", ""研考會"", ""華德公司""]","[""臺北市"", ""公館圓環"", ""基隆路口"", ""羅斯福路"", ""市政大樓"", ""關渡醫院""]",政策說明,推動中,說明,0.95,2025-10-09,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2367次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:48:46
MEETING_00037,臺北市政府第2366次市政會議涵蓋防災救災、交通改善、文化推廣及人口政策等多項議題，強調跨局處協作與創新發展。,第2366次市政會議議題包含防災與交通改善,市政管理,"[""防災"", ""消防"", ""交通工程"", ""文化資產"", ""跨局處"", ""人口政策""]","[""義民嘉年華"", ""花蓮災害"", ""公館圓環"", ""跨局處協作""]",正向,"[""蔣萬安"", ""李壙吉"", ""李四川"", ""林奕華"", ""張溫德"", ""李泰興"", ""王玉芬"", ""俞振華"", ""王誌慶"", ""黃幼中"", ""顏邦峻"", ""宋自強"", ""林哲宏"", ""謝慧娟"", ""陳世浩"", ""劉秀玲"", ""趙光中"", ""林瑋翔"", ""黃世安"", ""李政軒"", ""陳永德"", ""胡曉嵐"", ""湯志民"", ""陳俊安"", ""黃一平"", ""謝銘鴻"", ""姚淑文"", ""王秋冬"", ""李西河"", ""黃建華"", ""徐世勲"", ""簡瑟芳"", ""蔡詩萍"", ""莫懷祖"", ""鄭德發"", ""林裕益"", ""余祥"", ""王瑞雲"", ""李治安"", ""游竹萍"", ""趙式隆"", ""連堂凱"", ""周羿希"", ""蘇文樹"", ""王崇斌"", ""高伯陽"", ""何雅娟"", ""殷瑋"", ""丁秋霞"", ""巴干．巴萬"", ""吳文德"", ""范煥英"", ""黃清信"", ""高瑾螢"", ""俞副秘書長"", ""莫局長"", ""湯局長"", ""李副主委"", ""張副市長"", ""王副秘"", ""林副市長"", ""李副市長""]","[""臺北市政府"", ""秘書處"", ""公訓處"", ""水利處"", ""財政部"", ""財政局"", ""捷運局"", ""行政院"", ""客委會"", ""文化局"", ""觀傳局"", ""研考會"", ""民政局"", ""社會局"", ""教育局"", ""消防局"", ""環保局"", ""兵役局"", ""工務局"", ""警察局"", ""交通局"", ""中華電信"", ""自來水公司"", ""臺北市原住民族委員會"", ""12區公所""]","[""臺北市"", ""花蓮縣"", ""花蓮"", ""光復鄉"", ""公館圓環"", ""華山"", ""圓山"", ""敦北公園"", ""北士科"", ""東區""]",政策說明,推動中,說明,0.95,2025-10-03,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2366次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:49:32
MEETING_00038,臺北市政府第2365次市政會議表揚勞工職安、救災有功團體及優良教育與稅務單位，討論白晝之夜活動策劃及公共安全，修正相關條例，應對中央補助刪減並指示各局處配合。,臺北市政府第2365次市政會議重點摘要,市政管理,"[""職場安全"", ""防災"", ""藝文活動"", ""預算管理"", ""跨局處協調"", ""公共安全""]","[""職業安全衛生"", ""白晝之夜"", ""中央補助"", ""救災"", ""政策修正""]",正向,"[""蔣萬安"", ""李壙吉"", ""李四川"", ""林奕華"", ""張溫德"", ""陳世浩"", ""李副市長"", ""蔡局長""]","[""臺北市政府"", ""教育局"", ""財政局"", ""稅捐處"", ""文化局"", ""地政局"", ""主計處"", ""研考會""]","[""臺北市"", ""圓山"", ""嘉義縣市"", ""臺南市""]",市政管理,不適用,表揚,0.95,2025-09-25,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2365次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:49:39
MEETING_00039,臺北市第2364次市政會議聚焦創意提案表揚、捷運軌道補助遭中央大幅刪減回應、公館圓環交通改善及2025台北水舞嘉年華應變措施。,創意提案表揚與捷運補助爭取。,交通,"[""捷運"", ""公共建設"", ""交通安全"", ""智慧交通"", ""市政"", ""創新""]","[""創意提案競賽"", ""捷運補助"", ""公館圓環"", ""水舞嘉年華"", ""交通局""]",正向,"[""蔣萬安"", ""俞振華"", ""李四川"", ""何承遠"", ""王副秘書長"", ""謝局長"", ""林副市長"", ""李副市長"", ""俞副秘書長""]","[""臺北市政府"", ""交通局"", ""捷運局"", ""法務局"", ""消防局"", ""工務局"", ""警察局"", ""觀傳局"", ""研考會"", ""公園處"", ""新工處"", ""社會局""]","[""臺北市"", ""市政大樓"", ""公館圓環""]",政策說明,推動中,說明,0.95,2025-09-19,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2364次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:49:44
MEETING_00040,臺北市第2363次市政會議涵蓋文化發展、運動推廣與交通安全議題，包括推動基層棒球、運動科學應用及公館圓環拆除安全措施。,臺北市政會議聚焦文化、體育及交通安全議題。,體育,"[""運動"", ""基層棒球"", ""運動科學"", ""交通安全"", ""道路"", ""公車""]","[""運動科學"", ""公館圓環拆除"", ""基層棒球"", ""交通安全"", ""文化據點""]",正向,"[""蔣萬安"", ""李應平"", ""林奕華"", ""林副市長"", ""俞副秘書長"", ""陳局長""]","[""臺北市政府"", ""文化局"", ""體育局"", ""教育局"", ""捷運局"", ""研考會"", ""台灣好文化基金會""]","[""臺北市"", ""市政大樓"", ""公館圓環"", ""淡水河岸"", ""東園國小""]",政策說明,推動中,說明,0.95,2025-09-11,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2363次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:49:51
MEETING_00041,臺北市政府討論參與式預算推動成果與制度精進，修正生育獎勵金辦法應對少子化，以及其他市政會議指示與國際交流報告。,議定參與式預算與生育獎勵等政策方案。,市政管理,"[""參與式預算"", ""少子化"", ""生育獎勵"", ""人口結構"", ""青年參與""]","[""參與式預算"", ""少子化"", ""生育獎勵"", ""市政管理""]",正向,"[""蔣萬安"", ""李四川"", ""俞振華"", ""何雅娟"", ""張溫德""]","[""臺北市政府"", ""民政局"", ""教育局"", ""研考會"", ""秘書處"", ""公訓處"", ""捷運公司"", ""觀傳局"", ""日本自民黨青年局""]","[""臺北市"", ""臺北市市政大樓"", ""南港"", ""大稻埕"", ""巴黎"", ""首爾"", ""巴西阿雷格里港"", ""日本""]",政策說明,推動中,說明,0.95,2025-09-04,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2362次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:49:55
MEETING_00042,臺北市政府第2361次市政會議涵蓋公共建設美學推動、商圈輔導、預算通過及中央補助溝通等議題，強調跨局處協作與創新政策。,市政會議討論公共建設美學與商圈活化,都市發展,"[""公共建設"", ""商圈"", ""文化活動"", ""預算"", ""跨局處合作""]","[""公共建設美學"", ""商圈活化"", ""預算案通過"", ""中央補助"", ""跨局處合作""]",正向,"[""蔣萬安"", ""董勤"", ""李四川"", ""俞振華"", ""秘書長""]","[""臺北市政府"", ""工務局"", ""產業局"", ""文化局"", ""教育局"", ""主計處"", ""秘書處""]","[""臺北市"", ""萬華"", ""信義區"", ""東區"", ""北投區""]",政策說明,推動中,說明,0.95,2025-08-28,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2361次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:50:00
MEETING_00043,臺北市政府第2360次市政會議討論臺北廣播電臺獲獎、市場及夜市國際化推動、市政會議事項及新聞宣傳疏漏問題，強調創新與跨局處合作。,臺北市政會議重點包括廣播獲獎、市場國際化及宣傳檢討。,產業經濟,"[""市場"", ""夜市"", ""觀光"", ""文化創意"", ""國際化"", ""媒體宣傳""]","[""臺北廣播電臺"", ""夜市國際化"", ""市場改建"", ""跨局處合作"", ""宣傳疏漏""]",正向,"[""李四川"", ""蔣萬安"", ""何承遠"", ""俞振華"", ""林奕華"", ""張溫德"", ""李泰興"", ""王玉芬"", ""劉馬利"", ""林副市長"", ""杜副秘書長""]","[""臺北市政府"", ""臺北廣播電臺"", ""產業局"", ""觀光傳播局"", ""文化局"", ""市場處"", ""交通局"", ""警察局"", ""研考會"", ""主計處"", ""政風處""]","[""臺北市"", ""寧夏夜市"", ""饒河街夜市"", ""士林夜市"", ""南門市場"", ""士東市場"", ""永樂市場"", ""華西街"", ""市政大樓""]",政策說明,推動中,說明,0.95,2025-08-21,市政會議紀錄,臺北市政府市政會議紀錄,臺北市政府第2360次市政會議,city_meeting_record,gpt-4.1-mini,2026-06-25T13:50:07
